477.0	18539.35
364.0	17274.213333333333
364.0	15167.38
410.0	15566.32
364.0	12415.7
364.0	8585.416666666666
364.0	4868.34
364.0	4416.643333333333
364.0	3633.96
364.0	3006.35
364.0	3208.2966666666666
364.0	2532.826666666667
410.0	2777.99
452.0	1098.7566666666667
452.0	965.0933333333334
538.0	709.98
538.0	1750.3233333333333
364.0	2212.32
364.0	616.4566666666667
364.0	750.7533333333333
452.0	540.1866666666666
364.0	3819.076666666667
364.0	2339.3766666666666
364.0	981.4666666666667
409.0	1447.2266666666667
452.0	1061.2566666666667
364.0	4199.66
452.0	1508.1633333333334
364.0	1302.86
498.0	1217.97
452.0	546.1966666666667
364.0	1013.1
452.0	1080.08
364.0	994.8366666666667
364.0	3047.6633333333334
364.0	2832.7366666666667
364.0	4087.7033333333334
364.0	3411.94
364.0	1417.67
498.0	2534.9466666666667
364.0	2546.21
452.0	1429.57
538.0	546.74
538.0	1725.72
452.0	3269.306666666667
364.0	1688.2533333333333
494.0	621.5166666666667
364.0	1258.08
452.0	982.6833333333333
409.0	1422.55
364.0	715.4
364.0	1099.9733333333334
498.0	1660.0166666666667
364.0	1776.0933333333332
364.0	1648.69
538.0	540.1866666666666
452.0	1599.4766666666667
364.0	1995.2733333333333
364.0	1608.96
406.0	537.8866666666667
364.0	2987.85
364.0	846.3266666666667
364.0	2024.5566666666666
364.0	2327.84
364.0	1706.5633333333333
409.0	758.4633333333334
364.0	1150.21
364.0	1337.0233333333333
364.0	618.95
538.0	1680.6966666666667
364.0	1090.9666666666667
364.0	1015.8233333333334
364.0	2181.7233333333334
538.0	653.15
495.0	538.1666666666666
364.0	907.3033333333333
364.0	1163.5833333333333
364.0	2361.8
495.0	1422.2366666666667
452.0	570.8166666666667
452.0	1183.45
364.0	2548.8533333333335
494.0	1800.7433333333333
364.0	2644.2466666666664
364.0	1395.0033333333333
364.0	749.55
364.0	1513.0
364.0	1575.11
364.0	1604.55
538.0	2584.81
452.0	751.8433333333334
538.0	976.0266666666666
452.0	791.3866666666667
364.0	920.1533333333333
364.0	1668.92
364.0	1123.6266666666668
409.0	2905.01
364.0	2827.9333333333334
407.0	543.3433333333334
364.0	2129.95
364.0	2620.9166666666665
364.0	642.2633333333333
364.0	1129.65
364.0	759.5233333333333
364.0	1377.8533333333332
364.0	2181.62
406.0	1138.94
364.0	1273.9233333333334
364.0	914.83
364.0	1984.93
364.0	800.76
364.0	1189.03
364.0	2135.3966666666665
364.0	2802.3933333333334
364.0	1560.17
364.0	1478.3466666666666
364.0	2443.55
364.0	3845.286666666667
364.0	1536.0166666666667
364.0	1706.0666666666666
406.0	1725.28
407.0	1253.4433333333334
364.0	2467.06
364.0	1300.5666666666666
364.0	2242.1266666666666
364.0	3061.9266666666667
364.0	1740.31
364.0	2906.97
364.0	2634.5066666666667
364.0	972.77
364.0	1422.8066666666666
364.0	619.0566666666666
364.0	2947.483333333333
364.0	1580.2166666666667
364.0	1258.9333333333334
364.0	3051.2033333333334
364.0	1560.8033333333333
364.0	1360.2166666666667
364.0	954.4666666666667
364.0	2398.5266666666666
364.0	1006.7766666666666
364.0	814.0366666666666
364.0	2102.903333333333
364.0	2048.62
364.0	2184.0233333333335
364.0	2419.57
364.0	2058.41
364.0	1087.5433333333333
364.0	2696.7966666666666
407.0	646.0566666666666
407.0	991.6466666666666
364.0	1079.9333333333334
364.0	1608.3833333333334
364.0	652.8766666666667
364.0	2404.3566666666666
364.0	1700.9833333333333
364.0	2565.46
364.0	1669.0233333333333
407.0	2219.0833333333335
364.0	809.8566666666667
452.0	899.14
364.0	1148.7866666666666
452.0	834.2933333333333
364.0	2142.3633333333332
364.0	2391.536666666667
452.0	931.8666666666667
364.0	833.2133333333334
364.0	1580.9133333333334
452.0	1997.44
364.0	1453.7033333333334
407.0	817.37
364.0	2436.9966666666664
364.0	843.7
364.0	1840.4233333333334
364.0	1950.3866666666668
364.0	2536.84
364.0	1273.8833333333334
364.0	1121.4566666666667
364.0	1144.6433333333334
364.0	3345.3366666666666
364.0	2880.7366666666667
364.0	3783.4266666666667
364.0	2029.22
364.0	1823.5233333333333
364.0	4457.166666666667
364.0	1466.99
364.0	1954.8566666666666
364.0	1506.5766666666666
452.0	2129.9733333333334
452.0	3050.4566666666665
364.0	1949.2566666666667
452.0	569.0066666666667
364.0	2480.0433333333335
364.0	2843.73
364.0	2430.5833333333335
452.0	693.9233333333333
364.0	1656.1666666666667
364.0	1914.57
364.0	1712.97
364.0	2048.4
364.0	3199.27
410.0	1186.06
452.0	2729.24
452.0	1353.3766666666668
452.0	638.59
364.0	2915.9566666666665
364.0	1160.8333333333333
407.0	1886.9666666666667
364.0	1993.66
364.0	2769.98
407.0	1607.5266666666666
452.0	546.0766666666667
407.0	935.65
364.0	1781.7033333333334
452.0	550.2533333333333
364.0	1495.26
407.0	1582.6566666666668
364.0	988.09
364.0	1525.81
452.0	638.84
364.0	1302.71
409.0	2840.133333333333
452.0	693.3966666666666
364.0	1126.7366666666667
538.0	1321.8733333333332
452.0	1879.43
452.0	714.4533333333334
409.0	1116.73
364.0	1626.8733333333332
364.0	1861.5566666666666
538.0	616.28
364.0	2403.1366666666668
494.0	1857.61
538.0	650.86
364.0	2536.0266666666666
364.0	540.7233333333334
364.0	1267.16
364.0	2726.7966666666666
364.0	2041.67
364.0	2325.266666666667
364.0	833.9
364.0	3647.49
364.0	1334.87
364.0	1019.1933333333334
364.0	3929.1233333333334
364.0	2447.67
364.0	1546.72
452.0	1968.77
538.0	645.3166666666667
452.0	682.81
364.0	1472.8366666666666
364.0	1536.59
364.0	1262.96
364.0	1621.39
364.0	837.12
364.0	3938.6966666666667
449.0	2217.3966666666665
364.0	933.9666666666667
364.0	3898.76
364.0	2456.0633333333335
364.0	2654.2533333333336
364.0	1016.0566666666666
364.0	2361.016666666667
364.0	1714.4033333333334
364.0	1339.3033333333333
364.0	802.4466666666667
364.0	2383.95
364.0	1951.1966666666667
364.0	1121.4766666666667
364.0	1983.52
452.0	633.8233333333334
452.0	710.3366666666667
452.0	1541.2566666666667
364.0	2938.5066666666667
364.0	1465.3933333333334
364.0	2015.9966666666667
364.0	1853.3133333333333
364.0	1280.0166666666667
452.0	539.2233333333334
364.0	853.2333333333333
364.0	5747.3
364.0	906.3733333333333
364.0	1419.9133333333334
364.0	1367.9566666666667
364.0	1415.32
364.0	1419.0733333333333
364.0	1062.79
364.0	4662.863333333334
364.0	2522.3766666666666
364.0	1571.55
409.0	718.0933333333334
452.0	954.55
452.0	3046.9133333333334
452.0	1173.3
452.0	1273.23
452.0	2625.49
452.0	1658.55
452.0	930.27
452.0	769.0266666666666
452.0	1724.67
364.0	2989.0666666666666
452.0	2172.45
364.0	954.9133333333333
364.0	1257.55
364.0	3321.58
364.0	2079.4366666666665
364.0	2908.7833333333333
364.0	1348.6433333333334
364.0	1235.3333333333333
364.0	2693.193333333333
364.0	2376.0133333333333
364.0	890.26
364.0	3592.9266666666667
364.0	1025.7833333333333
364.0	1755.2666666666667
364.0	1283.15
364.0	2377.79
452.0	641.38
452.0	1966.7066666666667
364.0	1131.6233333333332
452.0	1315.8933333333334
364.0	1499.0366666666666
452.0	1829.8966666666668
364.0	1864.62
409.0	890.0833333333334
364.0	2639.44
364.0	3853.9
364.0	5204.71
364.0	1418.8633333333332
364.0	1096.3766666666668
364.0	2482.463333333333
364.0	1999.5166666666667
364.0	1757.6966666666667
364.0	1906.5366666666666
364.0	1282.8666666666666
364.0	3412.53
364.0	3075.943333333333
364.0	1885.2466666666667
364.0	1175.29
364.0	825.9066666666666
364.0	2741.903333333333
364.0	2732.2366666666667
364.0	1801.3266666666666
364.0	2438.1033333333335
364.0	1485.8266666666666
364.0	1972.39
364.0	679.4833333333333
364.0	1379.6566666666668
364.0	991.7733333333333
364.0	2648.77
364.0	4541.243333333333
364.0	1711.1333333333334
364.0	963.6966666666667
452.0	1209.38
494.0	544.4466666666667
452.0	2097.2166666666667
364.0	2179.3533333333335
364.0	3146.7633333333333
452.0	872.3366666666667
364.0	621.0133333333333
364.0	1413.45
364.0	1960.5166666666667
364.0	2056.97
364.0	4177.983333333334
364.0	2576.1766666666667
364.0	3513.84
406.0	996.7366666666667
364.0	4143.2266666666665
364.0	3982.97
364.0	1270.93
364.0	1342.55
364.0	3427.81
364.0	2184.51
364.0	2260.3966666666665
364.0	1364.62
407.0	3249.9466666666667
364.0	1988.0
364.0	1995.02
538.0	542.5133333333333
364.0	2013.0533333333333
364.0	1417.8333333333333
409.0	970.1466666666666
364.0	1952.3466666666666
364.0	2209.366666666667
364.0	562.5933333333334
406.0	749.6566666666666
364.0	1030.6366666666668
364.0	831.97
364.0	1764.11
364.0	1259.8366666666666
364.0	3981.59
364.0	2547.23
364.0	1340.34
364.0	2124.28
364.0	1604.91
538.0	542.1
364.0	1792.5433333333333
538.0	733.9366666666666
498.0	627.0033333333333
364.0	1973.46
364.0	888.4766666666667
364.0	941.92
364.0	1029.13
364.0	1369.1533333333334
364.0	1020.47
364.0	2339.64
364.0	1256.41
452.0	2666.3866666666668
409.0	2475.0433333333335
409.0	1693.1866666666667
452.0	2744.1233333333334
452.0	624.41
410.0	1166.12
452.0	3247.24
364.0	2970.1766666666667
409.0	1141.52
452.0	786.0
452.0	1665.81
538.0	539.3433333333334
498.0	809.8
498.0	745.2
364.0	1065.58
498.0	1321.9266666666667
452.0	603.6266666666667
452.0	538.1
364.0	4105.62
364.0	1648.6633333333334
364.0	1051.03
364.0	2479.0266666666666
364.0	1896.9933333333333
364.0	2300.88
364.0	2424.8966666666665
364.0	1602.6433333333334
364.0	1130.61
407.0	1748.01
409.0	2578.43
364.0	3887.846666666667
407.0	1168.2866666666666
364.0	1613.35
452.0	831.4433333333334
364.0	610.2
452.0	1952.5266666666666
364.0	2559.6066666666666
364.0	846.2166666666667
364.0	1790.0033333333333
364.0	1329.2533333333333
407.0	2878.43
452.0	1893.99
364.0	889.85
364.0	1107.27
498.0	2813.0666666666666
364.0	561.89
